node1,node2,label
20447,38841,0
38557,35861,0
38680,38808,1
31788,38696,1
8489,8623,1
8514,8670,1
38517,38570,1
10467,10468,1
38554,38169,0
9011,9013,1
37927,38855,0
586,38626,0
8502,8507,1
31955,38717,0
38143,38036,0
38087,8553,0
16024,8458,0
38708,28690,0
8432,8590,1
38636,38668,1
23383,40893,1
8433,8458,1
38191,38253,1
38015,38257,1
38831,8639,0
16483,16487,1
38639,38796,0
8455,38711,0
38670,10674,0
23834,23836,1
38510,38082,0
8472,48962,0
43549,43556,1
8556,33410,0
38056,38136,1
37997,23612,0
38088,38183,1
8634,8642,1
38601,38709,1
8584,8663,1
38587,38692,1
8503,8541,1
38741,38793,1
38242,38250,1
38101,38253,1
25871,25872,1
11878,11879,1
13347,36428,1
9313,17897,0
2324,34924,0
38003,27141,0
7778,38209,0
38064,38219,1
8440,38838,0
33243,8583,0
14687,16504,0
38735,38811,1
38052,38289,1
11718,11721,1
18395,38817,0
38729,6351,0
38557,38264,0
38859,8602,0
4687,52675,1
38714,38854,1
8457,8624,0
38644,38766,1
50872,50873,1
8521,8595,1
8456,8560,1
38556,24259,0
1688,38656,0
8456,8487,1
38537,38635,1
17643,50764,1
38521,8641,0
38810,38846,1
38605,39031,0
38063,38216,1
38525,38734,1
5127,5129,1
38001,31208,0
26665,37999,0
8633,21817,0
38034,38106,0
23562,23566,1
24559,1670,0
8478,8546,1
38590,38781,1
44471,44473,1
34692,34694,1
8553,8648,1
38174,38789,0
38122,38228,1
27432,31699,0
38768,8548,0
3099,34592,0
38669,38737,1
3045,3047,1
38169,8618,0
38511,38271,0
38764,38854,0
25910,38585,0
38021,8653,0
45569,47684,0
8421,38035,0
38590,38724,1
29777,24610,0
38559,38771,1
38673,38853,1
12632,50798,0
38003,32576,0
42581,38725,0
38655,38281,0
8513,8578,1
46199,50076,0
38067,38196,1
18965,8638,0
38746,8550,0
6157,38787,0
36383,36389,1
2327,24170,1
37342,38814,0
36826,36829,1
38542,38616,1
739,40779,1
25783,38258,0
38025,38250,1
38753,38834,1
8444,35708,0
38042,38172,1
8511,8632,1
32125,49574,0
18936,24333,0
31381,33236,1
12279,8567,0
4696,35951,1
19240,29583,1
38683,12334,0
16478,16494,1
4159,8464,1
29837,38586,0
51349,51350,1
38137,35906,0
8502,37724,0
8505,8510,1
29939,36047,1
38070,36377,0
26789,27195,0
8429,8565,1
38577,38799,0
12886,21388,1
38049,38304,1
8498,8625,1
38630,28536,0
896,897,1
1198,36995,1
6514,38295,0
3798,38238,0
9046,17100,1
1569,38205,0
8460,38869,0
8525,8628,1
38035,38102,0
38554,10315,0
38703,41034,0
18908,40934,1
36790,38286,0
17112,38209,0
8634,8645,1
8479,8616,1
8548,27007,0
37712,36427,0
37886,38685,0
4993,8663,1
50175,31853,0
38520,16703,0
8410,718,0
28188,28190,1
11532,20842,0
38542,39032,0
19611,38587,1
38121,44337,0
8467,8625,1
11823,38640,0
8497,1302,0
38064,26891,0
29459,28591,0
8489,8660,1
27410,27426,1
38194,38305,1
8481,38305,0
5142,21462,1
38185,38282,1
38514,8550,0
30479,42857,1
50256,50259,1
1096,38251,0
3311,38160,0
38596,38676,1
13413,46547,0
38549,38877,1
31788,38601,1
2357,46655,0
38568,13089,0
32333,21572,0
14700,14731,1
1203,27463,0
4507,4508,1
38711,27877,0
38167,18359,0
41403,38852,0
38542,38767,1
5331,5333,1
3674,38840,0
38708,38825,1
2128,8420,0
8611,38788,0
29596,13504,0
26547,31395,1
38061,38222,0
38132,38271,1
8431,38084,0
38799,2357,0
38620,38636,1
8490,8557,1
2252,6641,0
35055,29359,0
38059,38254,1
6482,48673,1
8534,17423,0
38626,38811,1
8551,8612,1
38527,11075,0
38600,43870,0
31788,29774,0
45735,45737,1
38024,38228,1
5104,5106,1
38527,38849,1
38560,38611,1
8410,8433,1
26165,38310,0
38179,38240,1
38767,8524,0
40723,45197,1
38284,21931,0
7223,50455,0
32770,38522,0
8408,8502,1
38143,38226,1
38633,38859,1
38759,43132,0
12105,38241,0
10680,38704,0
49589,46220,0
38783,38828,0
38432,38433,1
38719,38779,1
36097,8601,0
38100,38309,1
38823,38866,1
11182,29763,0
38569,38580,1
27505,38596,1
8494,8564,0
32646,32647,1
8513,8440,0
8501,22337,0
4322,17129,0
38044,37157,0
38725,8509,0
8486,8536,1
28846,35720,1
38536,24105,0
38619,38628,1
35495,37201,0
6363,50453,1
20489,23380,0
38701,38865,1
17770,8564,0
8525,8629,1
7117,33428,0
643,38195,0
31205,8515,0
38125,38141,1
29716,32281,1
38574,8670,0
42297,42312,1
38158,38164,1
38823,38096,0
7778,49294,1
38114,38170,1
38537,38776,1
43131,38272,0
1233,2491,1
4393,4394,1
32105,38823,0
38068,20829,0
38606,38650,1
38138,8500,0
38156,26276,0
8584,8650,0
11878,13379,1
38556,38860,0
37983,8495,0
50857,25540,0
38017,38245,1
28419,12405,0
38070,38693,0
8514,38829,0
38108,38253,1
4240,38851,0
38233,38303,1
32126,30779,0
28229,29384,1
8502,51325,0
2491,40026,0
29436,29437,1
33535,39854,0
8485,38254,0
38248,38275,1
38157,38243,1
38146,41115,0
8628,8636,1
37999,38231,0
8612,8668,1
42335,7650,0
40714,40716,1
29385,37157,1
22353,33352,1
586,8437,1
38787,39027,1
15500,38248,0
27433,8504,0
38757,38263,0
24879,24880,1
14724,33732,0
8410,8549,1
38720,38855,1
38010,39011,0
38219,38290,1
38770,1452,0
38095,38784,0
16370,17083,1
38572,38761,1
8575,8612,1
28271,38825,0
38724,3209,0
38176,38198,1
38014,38200,1
38002,38050,1
16693,52037,0
38032,38097,0
38264,38529,0
29828,41767,0
11337,38608,1
38098,38237,1
38720,38780,1
37990,38747,0
14364,38789,0
38513,26762,0
38247,38305,1
38686,38765,1
8943,38139,0
38545,13775,0
1091,31196,1
8442,21737,0
8582,38189,0
38607,26352,0
50911,50916,1
5732,12384,1
38750,38782,1
38524,38704,0
38523,38795,1
38095,38811,0
8421,8452,0
8466,9889,0
18982,32236,0
38045,38849,0
38601,38662,1
38165,9917,0
38068,38236,1
38601,38855,1
38573,32186,0
12540,21452,1
548,549,1
7157,46023,1
8704,16984,1
41320,8608,0
38000,30162,0
2371,2372,1
23205,8568,0
38171,38209,1
4018,4019,1
38024,38217,1
31050,38280,0
40101,40103,1
38105,38162,1
38510,38616,1
7878,11033,1
16415,20260,0
11056,24051,1
8476,8620,1
40033,38308,0
8463,8531,1
38033,8634,0
582,6821,0
38777,34980,0
31888,8614,0
16313,37696,1
8449,8648,1
38758,38167,0
28069,38265,0
38729,2992,0
27388,45535,0
16845,16847,1
38624,38770,0
1942,3578,1
37983,38834,0
38521,14735,0
38611,38654,1
7878,2899,0
8456,8663,1
38580,38732,1
38001,38813,0
29459,38844,1
19687,38144,0
38042,20323,0
15566,24302,1
38511,38247,0
38042,38224,1
21039,21041,1
4279,13922,0
5565,24734,1
8421,8453,1
50845,38770,0
5960,38801,0
42098,38296,0
52217,52220,1
38775,38787,1
39550,3097,0
27847,27849,1
25932,38256,0
38565,38095,0
38604,38670,1
1251,8601,0
22829,38172,1
38523,38748,1
46020,25932,0
38010,38018,1
29470,31816,1
48275,8568,0
38584,38683,1
8469,8662,0
20128,20131,1
38799,39033,1
8560,21910,0
38518,37155,0
38626,8495,0
38512,38771,1
13257,17004,1
38545,38760,0
8440,8505,1
1994,42425,1
38561,38682,1
38573,8533,0
14371,8500,0
5282,51428,1
19611,7368,0
38054,38233,1
8498,8525,1
38633,38871,1
31534,31535,1
23126,24314,1
8425,38032,0
46560,5533,0
25899,8629,0
36412,27856,0
881,38837,0
34265,34267,1
3908,4553,1
38124,38273,1
44655,44656,1
10417,10418,1
8547,27311,0
23926,38811,0
38580,41178,0
29459,38525,1
34942,34944,1
38042,38249,1
38046,38227,1
24559,24560,1
27242,33397,0
2241,38865,0
11601,16205,1
51277,15838,0
12668,8590,0
1521,19455,1
8432,8478,1
5149,38827,0
7683,37992,0
38591,38714,1
38138,38197,1
38024,38134,1
38776,39030,1
31677,31678,1
4819,4820,1
1376,33525,1
37985,38242,1
526,45238,1
13303,13305,1
38701,38751,0
2790,38832,0
8473,8638,1
9095,38677,0
6301,11499,1
11190,22262,0
8246,38813,1
38520,47681,0
38024,38185,1
2786,39618,1
38233,38249,1
1653,38065,0
38069,6192,0
19380,21044,1
12654,42434,1
38086,38208,1
9384,8440,0
21838,21844,1
38212,38305,1
38557,38748,1
792,38785,0
40667,38228,0
38730,38747,1
10218,8602,0
4373,9833,1
38714,28797,0
8600,38650,0
31828,31830,1
8487,8640,1
25899,36504,0
45731,6778,0
5015,10962,1
8416,38853,0
37926,29238,0
38542,38304,0
13248,37177,1
4037,27536,0
23055,38870,0
28064,33544,0
32962,8639,0
38515,1235,0
45002,45004,1
10121,10124,1
38591,4289,0
6679,8612,0
38787,38865,1
37993,38239,0
38026,38042,1
48796,46175,0
7511,11919,0
1293,1302,1
8609,8632,1
38037,38252,1
38174,38227,0
25015,25018,1
8568,33970,0
8598,47484,0
38538,8629,0
38026,38096,1
38066,49812,0
38600,38615,1
8462,38202,0
38055,8506,0
38020,22217,0
3852,13922,0
30084,42939,1
38637,32629,0
21685,38200,0
38134,38263,1
38112,38767,0
38029,32649,0
29906,29908,1
8573,8656,1
27391,16503,0
38529,38611,0
32578,48546,0
19836,47847,0
28119,20609,0
36054,34990,0
3088,35498,0
3099,29678,1
8472,17067,0
12158,12165,1
21879,38114,1
4046,33729,1
38031,38048,1
6142,17128,1
6586,47142,1
38559,8559,0
38091,48334,0
15399,15405,1
38652,39029,1
23207,30885,1
8448,8623,1
28188,26057,0
38060,44285,0
38606,38775,1
38205,37144,0
31411,31413,1
38647,38795,1
31527,31530,1
34415,36551,1
25453,38588,0
8453,24084,0
30797,45335,0
36336,17055,0
32325,32326,1
38687,38756,1
37852,37854,1
38025,38029,1
2048,17893,1
41681,44162,1
2127,10768,1
31269,21141,0
38604,38686,0
34469,22013,0
38174,38279,1
31002,18510,0
8417,8536,1
38011,38845,0
38063,39374,0
38512,38548,1
8738,22860,1
38684,38811,1
8431,8508,1
8447,8589,1
38591,38811,1
38713,38816,1
18728,38849,0
34074,40498,0
17079,38845,0
38046,38137,0
24039,36875,0
27210,8521,0
462,1418,1
38098,38248,1
38099,38105,1
38509,38591,1
16475,38283,0
514,34322,0
38528,38591,0
2825,29697,1
38518,38818,1
11792,50523,0
6141,38615,0
38183,38262,1
33273,33276,1
7109,3976,0
8502,38309,0
21633,38298,0
47701,38724,0
4067,35064,1
5511,38864,0
38017,38198,1
28187,34464,0
11627,47088,1
38536,8589,0
38700,38766,0
8512,38569,0
8518,38245,0
20488,38690,0
38020,38172,1
38557,38759,1
8436,8561,1
37985,38290,1
11400,38743,0
38809,38826,1
9457,38244,0
38106,42984,0
38527,13844,0
38746,38786,1
10245,22007,1
38766,38869,1
46750,46751,1
51218,38707,0
31350,39503,1
8511,8581,1
38070,38125,1
28324,28325,1
28734,16630,0
38161,38683,0
38557,38688,1
38756,38865,1
8511,11737,0
9758,29363,0
13724,38244,0
4345,39983,1
28368,30314,0
38055,38235,1
44107,38191,0
9304,9305,1
8422,8515,1
52639,38835,0
38020,38170,0
37990,38123,1
42104,4338,0
24288,28310,1
39548,44721,0
38533,38879,1
8569,4669,0
45363,22009,0
8553,22000,0
8511,26543,0
9064,31195,0
8449,8469,1
1230,38308,0
18019,46350,1
38120,38607,0
38176,38162,0
8507,8629,1
22039,38841,0
8482,8529,1
28447,38769,0
5883,5886,1
9488,38787,0
6758,17898,1
9315,6013,0
38155,38854,0
40123,1534,0
38521,46739,0
38611,38738,0
2058,33775,0
50213,50219,1
8456,8505,1
46560,49852,0
1643,8210,0
38536,38702,1
36541,36542,1
10912,10916,1
5224,23430,1
38132,43931,0
38058,38165,1
38029,38139,1
710,8643,0
39052,39053,1
38129,38169,0
4156,26000,1
47843,16502,0
12588,8629,0
38860,10339,0
29963,21182,0
38129,38228,1
29774,38287,0
5390,25090,1
38026,38239,1
28954,38199,0
38646,38840,1
37996,42942,0
8287,38799,0
38158,10413,0
38192,38259,1
20258,38282,0
38785,8550,0
38656,38775,1
8247,8590,0
45383,9833,0
36931,38710,1
1063,38637,0
17463,42942,1
8578,8633,1
38698,38824,1
8415,38087,0
35055,13880,0
38511,15550,0
38002,38123,1
38655,38803,1
8426,8480,1
16147,2372,0
19611,4583,0
34155,38292,0
38128,8480,0
18257,18258,1
38584,38870,1
32962,8492,0
24326,38870,0
38521,39032,1
816,2241,0
38094,8440,0
38607,38832,0
49295,45181,0
686,52519,1
38773,27166,0
51349,8569,0
38524,47339,0
38674,47865,0
38591,31829,0
18351,18353,1
22250,38122,0
38126,38223,1
38691,4322,0
38223,48703,0
28551,28554,1
589,38745,0
29464,35280,1
881,7603,1
3625,22755,0
38036,8655,0
38754,38167,0
38835,38861,1
40507,40509,1
1157,28797,1
13943,38664,0
17673,16078,0
2797,29529,1
27843,35874,0
46621,46461,0
27138,28467,1
644,948,1
19611,8623,0
29781,29785,1
23564,23565,1
3836,35831,0
38734,38858,1
38118,38248,1
31410,41560,1
38214,38308,1
40006,40019,1
29787,31792,0
11740,8505,0
816,45352,0
38707,38619,0
20550,20551,1
28760,28348,0
8429,47883,0
13301,49221,1
25872,25929,1
38869,38547,0
38171,38794,0
2490,25927,0
38721,38839,1
7192,31916,0
38215,38225,1
38111,38260,1
38629,9265,0
38550,3746,0
38771,38835,1
8494,8668,1
38862,38874,1
38604,38060,0
2407,38291,0
13435,8595,0
38563,38858,1
38030,38228,1
17100,17113,1
45178,8597,0
9981,25319,1
38633,28755,0
38640,38724,1
38209,47679,0
38125,38262,0
30413,38306,0
29593,38160,0
38709,46731,0
24525,24526,1
32269,32270,1
38612,40819,0
50741,2590,0
1281,1287,1
7880,29460,0
22363,43911,1
8676,38879,0
38003,38065,1
38611,38827,1
38554,38738,1
48979,38713,0
8446,23693,0
30730,8646,0
38510,38583,1
8579,10108,0
31788,38789,1
38754,37567,0
31996,51804,1
28683,28686,1
45983,45990,1
37990,38285,1
20489,20491,1
38710,51693,0
8649,8660,1
24321,38786,0
38048,16237,0
8435,8447,1
38043,38114,1
38682,34052,0
4552,20487,1
38610,38270,0
37823,37824,1
39875,44977,1
586,8480,1
38524,8527,0
9417,52614,1
10693,38835,0
21498,21499,1
38672,38856,1
10226,40775,0
29593,38664,1
45356,45357,1
38075,29142,0
21816,32649,0
31109,26533,0
9031,27921,1
25120,25121,1
38665,38801,0
38748,38828,1
38684,38820,1
38438,38267,0
2414,38563,0
586,8513,1
38611,38846,0
2370,2371,1
38574,38647,1
12545,46375,1
37993,38283,1
1157,38243,0
42446,42447,1
14848,38788,0
38611,37331,0
38095,38215,1
38606,25872,0
7581,32291,1
38336,43267,0
35731,38270,0
29532,29537,1
14705,14725,1
51329,40128,0
51111,51115,1
38538,24735,0
8440,40171,0
8443,38242,0
41867,41871,1
8091,8943,0
38055,38212,1
38108,38297,0
9612,47331,1
8575,5998,0
38607,32034,0
26821,38789,0
38710,34600,0
38138,17709,0
38611,38666,1
25905,38113,0
8476,38100,0
38692,38756,0
38558,38859,0
48349,9399,0
32054,32055,1
38643,38833,0
21730,52732,1
38118,19974,0
46008,46009,1
38712,25085,0
31830,39424,0
38121,38680,0
28181,28184,1
12902,38864,0
49176,38852,0
8467,38615,0
38712,13641,0
3729,40317,0
10614,38840,0
4219,43339,1
38656,38750,1
38582,38829,1
6679,35614,1
2963,51469,1
23909,38204,0
5238,31506,1
1175,46632,0
20118,28325,0
43646,46580,1
8525,43516,0
8413,38799,0
38691,38709,1
38102,10768,0
38579,38814,1
8551,8614,1
38120,43478,0
8436,8669,1
38065,34064,0
45654,46547,1
38543,38630,1
5271,38772,0
29913,35862,1
38002,29882,0
38557,38744,1
8474,8668,1
29593,38576,1
6276,44927,0
38669,38801,1
7614,7615,1
38007,38260,0
8488,38132,0
36345,38697,0
8597,1865,0
29459,29462,1
2175,14720,0
31466,8519,0
32672,48512,0
10693,38630,0
28627,42175,1
48053,48060,1
8574,30004,0
38023,38530,0
38543,38213,0
38048,38179,1
2629,38252,0
38281,8540,0
32061,38598,0
38034,46091,0
38204,38256,1
7119,14442,1
19877,38573,0
31609,39698,0
4314,12119,1
7075,8631,0
33405,33409,1
905,20962,0
2423,37158,0
38592,50453,0
8600,8588,0
8509,8537,1
38634,38837,1
15914,50838,1
8446,8491,1
51358,38757,0
38048,38845,0
30926,38828,0
27396,14575,0
38116,38105,0
38635,38782,1
38737,38795,1
38819,38844,0
38114,38175,1
38773,38817,1
38546,38864,0
39009,39011,1
38560,8660,0
7721,48512,1
23256,23257,1
3532,3534,1
4159,38784,0
23123,44704,0
38178,38199,1
17392,17395,1
8452,8536,1
37996,23330,0
20253,30004,0
15316,15317,1
29409,8628,0
2855,11296,1
37986,38223,1
8520,8578,1
2423,21126,1
15837,15838,1
30179,33397,1
47223,27508,0
1643,38173,1
38523,38775,1
2327,17745,1
38115,38273,1
38232,12727,0
46579,46741,0
38626,38818,1
38837,38855,1
38540,38767,1
37990,8634,0
7558,13912,0
43026,43028,1
38037,38811,0
38538,38837,0
8418,8665,1
4159,8501,1
21282,35511,1
8502,6321,0
38679,8657,0
24364,28221,1
11314,38201,0
16440,38803,0
38585,12588,0
1684,33228,1
1994,35724,1
12635,12641,1
8443,8514,1
2172,38910,0
13913,16473,1
22261,22262,1
38006,38161,1
38070,38301,1
38789,38869,1
23502,31740,0
45989,8659,0
38591,38283,0
17090,17091,1
3369,7879,1
1553,13208,1
35886,35888,1
20022,44356,1
10260,10261,1
38013,38255,1
38529,38738,0
38662,38675,0
35550,40720,1
7028,7038,1
38577,38248,0
38726,24731,0
38695,47564,0
38061,38178,1
38755,38868,1
38669,38825,1
43814,6379,0
38631,38847,1
38532,38794,0
7158,38779,0
38071,38026,0
38542,8646,0
37991,38862,0
38545,17904,0
41721,38181,0
37993,38170,1
38066,38296,1
31888,31891,1
36747,37101,1
49223,49224,1
38032,28497,0
31665,39001,1
29672,15828,0
8470,8669,0
6987,38837,0
6655,47507,0
38511,38789,1
38006,38134,1
29593,20708,0
38638,38114,0
8565,48592,0
2153,2156,1
38098,38135,0
38755,21847,0
38559,38158,0
38700,39032,1
46217,46219,1
33273,25916,0
37987,38273,0
15652,15653,1
38094,38115,1
23919,23921,1
38034,38270,0
12669,20288,1
9612,36610,0
23013,16526,0
38101,33582,0
30797,30799,1
8622,19175,0
21327,38839,0
38140,38150,1
38547,38847,1
40012,40013,1
38595,8564,0
38656,37807,0
37990,38045,1
8645,42085,0
26348,38752,0
13347,39871,1
24445,38166,0
38213,38217,1
38680,46176,0
46141,38691,0
22115,24106,1
25921,25932,1
34648,34651,1
40509,40510,1
26360,38763,0
38722,41268,0
475,479,1
8471,8652,1
31092,21463,0
32797,9377,0
52228,52229,1
38542,38775,0
4993,38639,0
38618,38185,0
17526,38100,0
2491,38869,0
38017,38242,1
38533,38804,1
38168,38245,1
38665,38843,0
8440,16539,0
1234,1235,1
8446,8467,1
2855,16495,0
38023,38030,1
13597,44721,1
38620,38676,1
38125,8634,0
10150,13219,1
37886,45539,0
33779,38807,0
1270,38623,0
38163,50018,0
38543,51873,0
8508,8561,1
42794,42796,1
38241,38306,0
3836,38749,1
18015,18018,1
38715,38790,1
38576,38822,1
31381,11089,0
24327,37328,0
8420,38294,0
38198,38250,1
27843,29072,1
37700,10096,0
38628,38795,1
38023,38283,0
5613,38243,0
4392,4394,1
38803,38842,1
1916,1963,1
38717,38754,1
38677,13250,0
38713,21182,0
38635,38840,1
8427,8563,1
38791,38804,1
8530,17645,0
38181,38235,1
10408,23249,1
12684,12685,1
8463,8607,1
33542,33552,1
45646,45647,1
44033,38337,0
38091,38237,1
5995,5997,1
8559,38844,0
38094,38099,1
8508,3047,0
38034,38100,1
38526,36591,0
42789,38783,0
38020,38153,1
38714,12445,0
8496,35848,0
5614,8537,1
38622,38817,1
43015,8003,0
12143,30719,1
50422,5947,0
3851,43454,0
11337,33257,0
38577,38645,1
38604,38769,0
15501,8606,0
38626,38759,1
38186,38236,1
1157,17598,1
38123,38756,0
8768,21298,0
38773,38796,1
10218,50448,1
6987,6990,1
38114,8663,0
46576,25935,0
50130,50131,1
15838,15841,1
38140,38165,1
1043,51624,0
1414,30779,1
16253,34738,1
3603,21922,0
38072,38150,1
23126,8616,0
8478,38783,0
9483,18636,1
38058,38209,1
12668,27007,1
34395,34397,1
38718,38798,1
38736,51624,0
38044,38216,1
8443,8535,0
51355,38849,0
32452,32454,1
20900,52820,0
8678,33362,0
15779,34774,1
27176,5629,0
8427,38697,0
1203,38850,0
8566,8582,1
37987,33400,0
17107,38852,0
38138,38148,1
38594,38666,1
38669,8655,0
38003,38633,0
27640,43476,1
38608,18017,0
36383,38523,0
35902,35913,1
8484,8600,1
1138,38268,0
41867,33349,0
20780,24438,0
39020,38170,0
8455,8581,0
11697,48181,1
38643,38782,1
8601,17055,0
13347,8645,0
10208,12588,1
38552,38094,0
5614,43053,0
18659,38820,0
38513,38766,1
14701,10185,0
8495,47684,0
38067,38110,1
22353,8568,0
38013,38029,1
41602,14720,0
8416,9399,0
9828,38511,0
12089,8624,0
38581,38753,1
8500,8581,1
36003,36713,0
38647,38786,1
38134,38268,1
38149,38277,1
1408,4536,0
38718,38842,1
8477,38259,0
23296,38162,0
38003,38300,1
8763,30385,1
